ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,fillColour
46983114,3,30,bottom,right,316,43,1878,#0000CD
47147358,1,2,none,bottom,2410,28,63,#0000CD
47147358,1,3,none,right,743,6,69,#0000CD
47147358,1,4,none,left,647,57,126,#0000CD
47147358,1,5,none,top,1617,23,149,#0000CD
47147358,1,6,none,left,456,51,200,#0000CD
47147358,1,7,none,right,476,32,232,#0000CD
47147358,1,8,none,left,271,53,285,#0000CD
47147358,1,9,none,left,109,50,335,#0000CD
47147358,1,10,none,left,1591,49,384,#0000CD
47147358,1,11,none,bottom,276,63,447,#0000CD
47147358,1,12,none,bottom,110,55,502,#0000CD
47147358,1,13,none,bottom,223,55,557,#0000CD
47147358,1,14,none,bottom,231,71,628,#0000CD
47147358,1,15,none,bottom,290,68,696,#0000CD
47147358,1,16,none,bottom,248,72,768,#0000CD
47147358,1,17,none,bottom,211,64,832,#0000CD
47147358,1,18,right,right,2069,50,882,#0000CD
47147358,1,19,right,bottom,572,84,966,#0000CD
47147358,1,20,right,bottom,686,69,1035,#0000CD
47147358,1,21,right,bottom,256,77,1112,#0000CD
47147358,1,22,right,bottom,469,76,1188,#0000CD
47147358,1,23,right,bottom,365,61,1249,#0000CD
47147358,1,24,right,bottom,297,49,1298,#0000CD
47147358,1,25,right,top,306,9,1307,#0000CD
47147358,1,26,right,right,26,56,1363,#0000CD
47147358,1,27,right,left,143,77,1440,#0000CD
47147358,1,28,right,left,307,87,1527,#0000CD
47147358,1,29,right,left,335,85,1612,#0000CD
47147358,1,30,right,left,274,91,1703,#0000CD
47147358,2,1,none,top,1,57,57,#FFFF00
47147358,2,2,none,top,1227,53,110,#FFFF00
47147358,2,3,none,top,619,56,166,#FFFF00
47147358,2,4,none,top,332,51,217,#FFFF00
47147358,2,5,none,top,277,68,285,#FFFF00
47147358,2,6,none,top,295,71,356,#FFFF00
47147358,2,7,none,top,299,67,423,#FFFF00
47147358,2,8,none,top,223,65,488,#FFFF00
47147358,2,9,none,top,263,74,562,#FFFF00
47147358,2,10,none,top,41,76,638,#FFFF00
47147358,2,11,none,top,277,73,711,#FFFF00
47147358,2,12,right,top,1272,78,789,#FFFF00
47147358,2,13,right,top,569,93,882,#FFFF00
47147358,2,14,right,top,414,88,970,#FFFF00
47147358,2,15,right,top,271,81,1051,#FFFF00
47147358,2,16,right,top,233,78,1129,#FFFF00
47147358,2,17,right,top,264,87,1216,#FFFF00
47147358,2,18,right,top,232,81,1297,#FFFF00
47147358,2,19,right,top,88,83,1380,#FFFF00
47147358,2,20,right,top,244,81,1461,#FFFF00
47147358,2,21,right,top,228,87,1548,#FFFF00
47147358,2,22,right,top,262,90,1638,#FFFF00
47147358,2,23,right,top,269,83,1721,#FFFF00
47147358,2,24,right,top,304,71,1792,#FFFF00
47147358,2,25,right,top,277,78,1870,#FFFF00
47147358,2,26,right,top,316,75,1945,#FFFF00
47147358,2,27,right,top,248,86,2031,#FFFF00
47147358,2,28,right,top,660,65,2096,#FFFF00
47147358,2,29,right,top,908,67,2163,#FFFF00
47147358,2,30,right,top,384,61,2224,#FFFF00
47147358,3,1,none,bottom,0,78,78,#2F4F4F
47147358,3,2,none,bottom,292,90,168,#2F4F4F
47147358,3,3,none,bottom,272,83,251,#2F4F4F
47147358,3,4,none,bottom,179,84,335,#2F4F4F
47147358,3,5,none,bottom,266,72,407,#2F4F4F
47147358,3,6,none,bottom,72,65,472,#2F4F4F
47147358,3,7,none,bottom,82,82,554,#2F4F4F
47147358,3,8,none,bottom,128,61,615,#2F4F4F
47147358,3,9,none,bottom,254,72,687,#2F4F4F
47147358,3,10,none,bottom,2862,58,745,#2F4F4F
47147358,3,11,none,bottom,530,54,799,#2F4F4F
47147358,3,12,none,bottom,176,68,867,#2F4F4F
47147358,3,13,none,bottom,119,76,943,#2F4F4F
47147358,3,14,none,bottom,323,74,1017,#2F4F4F
47147358,3,15,none,bottom,22,57,1074,#2F4F4F
47147358,3,16,none,bottom,903,52,1126,#2F4F4F
47147358,3,17,none,bottom,559,59,1185,#2F4F4F
47147358,3,18,none,bottom,330,74,1259,#2F4F4F
47147358,3,19,none,bottom,334,61,1320,#2F4F4F
47147358,3,20,none,bottom,89,63,1383,#2F4F4F
47147358,3,21,none,bottom,254,58,1441,#2F4F4F
47147358,3,22,none,bottom,352,77,1518,#2F4F4F
47147358,3,23,none,bottom,320,85,1603,#2F4F4F
47147358,3,24,top,bottom,469,75,1678,#2F4F4F
47147358,3,25,top,bottom,668,71,1749,#2F4F4F
47147358,3,26,top,bottom,483,90,1839,#2F4F4F
47147358,3,27,top,bottom,513,99,1938,#2F4F4F
47147358,3,28,top,bottom,362,84,2022,#2F4F4F
47147358,3,29,top,bottom,330,97,2119,#2F4F4F
47147358,3,30,top,bottom,619,90,2209,#2F4F4F
47337653,1,1,none,right,6582,9,9,#0000CD
47337653,1,2,none,top,621,24,33,#0000CD
47337653,1,3,none,left,516,60,93,#0000CD
47337653,1,4,none,bottom,454,39,132,#0000CD
47337653,1,5,none,top,952,18,150,#0000CD
47337653,1,6,none,right,839,1,151,#0000CD
47337653,1,7,none,left,375,24,175,#0000CD
47337653,1,8,none,bottom,438,34,209,#0000CD
47337653,1,9,none,top,96,17,226,#0000CD
47337653,1,10,none,right,65,24,250,#0000CD
47337653,1,11,none,right,998,26,276,#0000CD
47337653,1,12,none,top,421,27,303,#0000CD
47337653,1,13,none,bottom,389,14,317,#0000CD
47337653,1,14,none,right,669,38,355,#0000CD
47337653,1,15,bottom,left,118,8,363,#0000CD
47337653,1,16,bottom,top,518,41,404,#0000CD
47337653,1,17,bottom,right,437,31,435,#0000CD
47337653,1,18,bottom,bottom,1087,2,437,#0000CD
47337653,1,19,bottom,left,592,1,438,#0000CD
47337653,1,20,bottom,top,483,13,451,#0000CD
47337653,1,21,bottom,right,178,47,498,#0000CD
47337653,1,22,bottom,right,408,30,528,#0000CD
47337653,1,23,bottom,right,545,20,548,#0000CD
47337653,1,24,bottom,right,658,22,570,#0000CD
47337653,1,25,bottom,right,406,25,595,#0000CD
47337653,1,26,bottom,right,385,19,614,#0000CD
47337653,1,27,bottom,right,377,28,642,#0000CD
47337653,1,28,bottom,right,356,23,665,#0000CD
47337653,1,29,bottom,right,952,25,690,#0000CD
47337653,1,30,bottom,right,467,29,719,#0000CD
47337653,2,1,none,top,0,99,99,#2F4F4F
47337653,2,2,none,top,521,98,197,#2F4F4F
47337653,2,3,none,top,451,89,286,#2F4F4F
47337653,2,4,none,top,419,75,361,#2F4F4F
47337653,2,5,none,top,2124,90,451,#2F4F4F
47337653,2,6,none,top,378,96,547,#2F4F4F
47337653,2,7,none,top,466,97,644,#2F4F4F
47337653,2,8,none,top,7498,92,736,#2F4F4F
47337653,2,9,none,top,734,95,831,#2F4F4F
47337653,2,10,none,top,421,93,924,#2F4F4F
47337653,2,11,none,top,359,92,1016,#2F4F4F
47337653,2,12,none,top,435,83,1099,#2F4F4F
47337653,2,14,none,top,451,98,1289,#2F4F4F
47337653,2,15,none,top,341,96,1385,#2F4F4F
47337653,2,16,bottom,top,748,84,1469,#2F4F4F
47337653,2,17,bottom,top,831,77,1546,#2F4F4F
47337653,2,18,bottom,top,252,52,1598,#2F4F4F
47337653,2,19,bottom,top,1739,57,1655,#2F4F4F
47337653,2,20,bottom,top,722,54,1709,#2F4F4F
47337653,2,21,bottom,top,685,62,1771,#2F4F4F
47337653,2,22,bottom,top,563,59,1830,#2F4F4F
47337653,2,23,bottom,top,627,36,1866,#2F4F4F
47337653,2,24,bottom,top,486,29,1895,#2F4F4F
47337653,2,25,bottom,top,669,38,1933,#2F4F4F
47337653,2,26,bottom,left,357,56,1989,#2F4F4F
47337653,2,27,bottom,left,502,67,2056,#2F4F4F
47337653,2,28,bottom,left,392,66,2122,#2F4F4F
47337653,2,29,bottom,right,498,80,2202,#2F4F4F
47337653,2,30,bottom,right,436,76,2278,#2F4F4F
47337653,3,1,none,top,0,99,99,#FFFF00
47337653,3,2,none,top,330,83,182,#FFFF00
47337653,3,3,none,top,28,82,264,#FFFF00
47337653,3,4,none,top,377,95,359,#FFFF00
47337653,3,5,none,top,627,100,459,#FFFF00
47337653,3,6,none,top,359,91,550,#FFFF00
47337653,3,7,none,top,518,94,644,#FFFF00
47337653,3,8,none,top,531,93,737,#FFFF00
47337653,3,9,none,top,468,85,822,#FFFF00
47337653,3,10,none,top,684,100,922,#FFFF00
47337653,3,11,none,top,453,96,1018,#FFFF00
47337653,3,12,none,top,405,97,1115,#FFFF00
47337653,3,13,none,top,328,95,1210,#FFFF00
47337653,3,14,none,top,391,97,1307,#FFFF00
47337653,3,15,none,top,453,90,1397,#FFFF00
47337653,3,16,none,top,500,92,1489,#FFFF00
47337653,3,17,bottom,top,1091,88,1577,#FFFF00
47337653,3,18,bottom,top,706,90,1667,#FFFF00
47337653,3,19,bottom,top,689,83,1750,#FFFF00
47337653,3,20,bottom,top,471,77,1827,#FFFF00
47337653,3,21,bottom,left,453,11,1838,#FFFF00
47337653,3,22,bottom,right,474,19,1857,#FFFF00
47337653,3,23,bottom,top,566,89,1946,#FFFF00
47337653,3,24,bottom,top,375,95,2041,#FFFF00
47337653,3,25,bottom,top,373,100,2141,#FFFF00
47337653,3,26,bottom,top,327,89,2230,#FFFF00
47337653,3,27,bottom,top,344,89,2319,#FFFF00
47337653,3,28,bottom,top,314,94,2413,#FFFF00
47337653,3,29,bottom,top,371,94,2507,#FFFF00
47337653,3,30,bottom,top,518,74,2581,#FFFF00
47817822,1,1,none,left,5499,51,51,#0000CD
47817822,1,2,none,top,2381,45,96,#0000CD
47817822,1,3,none,right,1294,29,125,#0000CD
47817822,1,4,none,left,894,63,188,#0000CD
47817822,1,5,none,left,1144,65,253,#0000CD
47817822,1,6,none,bottom,650,48,301,#0000CD
47817822,1,7,none,left,881,54,355,#0000CD
47817822,1,8,none,right,618,11,366,#0000CD
47817822,1,9,none,left,397,41,407,#0000CD
47817822,1,10,none,top,1174,46,453,#0000CD
47817822,1,11,none,bottom,447,58,511,#0000CD
47817822,1,12,none,bottom,587,55,566,#0000CD
47817822,1,13,none,bottom,536,48,614,#0000CD
47817822,1,14,none,bottom,683,41,655,#0000CD
47817822,1,15,none,left,573,30,685,#0000CD
47817822,1,16,none,right,948,35,720,#0000CD
47817822,1,17,none,top,451,30,750,#0000CD
47817822,1,18,none,bottom,468,25,775,#0000CD
47817822,1,19,top,top,5645,24,799,#0000CD
47817822,1,20,top,right,885,36,835,#0000CD
47817822,1,21,top,bottom,465,0,835,#0000CD
47817822,1,22,top,left,536,48,883,#0000CD
47817822,1,23,top,left,495,33,916,#0000CD
47817822,1,24,top,right,602,43,959,#0000CD
47817822,1,25,top,left,520,31,990,#0000CD
47817822,1,26,top,right,702,15,1005,#0000CD
47817822,1,27,top,top,752,13,1018,#0000CD
47817822,1,28,top,left,496,29,1047,#0000CD
47817822,1,29,top,left,1123,22,1069,#0000CD
47817822,1,30,top,right,1708,16,1085,#0000CD
47817822,2,1,none,top,0,26,26,#2F4F4F
47817822,2,2,none,left,449,88,114,#2F4F4F
47817822,2,3,none,left,440,91,205,#2F4F4F
47817822,2,4,none,left,521,86,291,#2F4F4F
47817822,2,5,none,left,489,99,390,#2F4F4F
47817822,2,6,none,left,450,84,474,#2F4F4F
47817822,2,7,none,left,481,84,558,#2F4F4F
47817822,2,8,none,left,514,95,653,#2F4F4F
47817822,2,9,none,left,504,80,733,#2F4F4F
47817822,2,10,none,left,434,96,829,#2F4F4F
47817822,2,11,none,left,474,97,926,#2F4F4F
47817822,2,12,none,left,537,88,1014,#2F4F4F
47817822,2,13,none,left,540,84,1098,#2F4F4F
47817822,2,14,none,left,467,97,1195,#2F4F4F
47817822,2,15,none,left,459,84,1279,#2F4F4F
47817822,2,16,none,left,516,99,1378,#2F4F4F
47817822,2,17,none,left,369,91,1469,#2F4F4F
47817822,2,18,none,left,480,88,1557,#2F4F4F
47817822,2,19,bottom,left,864,80,1637,#2F4F4F
47817822,2,20,bottom,left,663,89,1726,#2F4F4F
47817822,2,21,bottom,left,432,74,1800,#2F4F4F
47817822,2,22,bottom,left,368,74,1874,#2F4F4F
47817822,2,23,bottom,left,442,66,1940,#2F4F4F
47817822,2,24,bottom,left,426,78,2018,#2F4F4F
47817822,2,25,bottom,left,418,67,2085,#2F4F4F
47817822,2,26,bottom,right,675,41,2126,#2F4F4F
47817822,2,27,bottom,top,725,53,2179,#2F4F4F
47817822,2,28,bottom,bottom,1067,9,2188,#2F4F4F
47817822,2,29,bottom,left,407,66,2254,#2F4F4F
47817822,2,30,bottom,left,577,71,2325,#2F4F4F
47817822,3,1,none,left,0,79,79,#FFFF00
47817822,3,2,none,left,527,82,161,#FFFF00
47817822,3,3,none,left,438,85,246,#FFFF00
47817822,3,4,none,left,388,86,332,#FFFF00
47817822,3,5,none,left,380,91,423,#FFFF00
47817822,3,6,none,left,457,90,513,#FFFF00
47817822,3,7,none,left,501,99,612,#FFFF00
47817822,3,8,none,left,394,97,709,#FFFF00
47817822,3,9,none,left,158,91,800,#FFFF00
47817822,3,10,none,left,1675,90,890,#FFFF00
47817822,3,11,none,left,361,90,980,#FFFF00
47817822,3,12,none,left,457,98,1078,#FFFF00
47817822,3,13,none,left,356,76,1154,#FFFF00
47817822,3,14,none,left,607,78,1232,#FFFF00
47817822,3,15,none,left,357,88,1320,#FFFF00
47817822,3,16,none,left,450,68,1388,#FFFF00
47817822,3,17,none,left,395,75,1463,#FFFF00
47817822,3,18,none,left,360,77,1540,#FFFF00
47817822,3,19,none,left,360,71,1611,#FFFF00
47817822,3,20,none,left,359,96,1707,#FFFF00
47817822,3,21,bottom,left,535,91,1798,#FFFF00
47817822,3,22,bottom,left,767,86,1884,#FFFF00
47817822,3,23,bottom,left,523,93,1977,#FFFF00
47817822,3,24,bottom,left,368,83,2060,#FFFF00
47817822,3,25,bottom,left,370,77,2137,#FFFF00
47817822,3,26,bottom,left,69,81,2218,#FFFF00
47817822,3,27,bottom,left,1314,91,2309,#FFFF00
47817822,3,28,bottom,left,441,85,2394,#FFFF00
47817822,3,29,bottom,left,425,85,2479,#FFFF00
47817822,3,30,bottom,left,411,93,2572,#FFFF00
50352171,1,1,none,right,2680,4,4,#0000CD
50352171,1,2,none,top,243,94,98,#0000CD
50352171,1,3,none,left,678,61,159,#0000CD
50352171,1,4,none,bottom,947,93,252,#0000CD
50352171,1,5,none,top,482,88,340,#0000CD
50352171,1,6,none,bottom,322,81,421,#0000CD
50352171,1,7,none,top,252,85,506,#0000CD
50352171,1,8,none,bottom,278,86,592,#0000CD
50352171,1,9,none,top,758,81,673,#0000CD
50352171,1,10,none,bottom,710,70,743,#0000CD
50352171,1,11,top,right,504,54,797,#0000CD
50352171,1,12,top,left,53,59,856,#0000CD
50352171,1,13,top,bottom,354,51,907,#0000CD
50352171,1,14,top,top,269,80,987,#0000CD
50352171,1,15,top,top,414,86,1073,#0000CD
50352171,1,16,top,top,353,63,1136,#0000CD
50352171,1,17,top,top,412,53,1189,#0000CD
50352171,1,18,top,bottom,381,57,1246,#0000CD
50352171,1,19,top,bottom,372,48,1294,#0000CD
50352171,1,20,top,top,382,40,1334,#0000CD
50352171,1,21,top,bottom,393,62,1396,#0000CD
50352171,1,22,top,right,119,69,1465,#0000CD
50352171,1,23,top,left,359,61,1526,#0000CD
50352171,1,24,top,right,389,78,1604,#0000CD
50352171,1,25,top,right,368,86,1690,#0000CD
50352171,1,26,top,right,354,77,1767,#0000CD
50352171,1,27,top,right,307,86,1853,#0000CD
50352171,1,28,top,right,334,93,1946,#0000CD
50352171,1,29,top,right,353,76,2022,#0000CD
50352171,1,30,top,right,348,85,2107,#0000CD
50352171,2,1,none,top,4,74,74,#2F4F4F
50352171,2,2,none,left,286,46,120,#2F4F4F
50352171,2,3,none,bottom,394,23,143,#2F4F4F
50352171,2,4,none,right,365,19,162,#2F4F4F
50352171,2,5,none,top,800,84,246,#2F4F4F
50352171,2,6,none,top,318,91,337,#2F4F4F
50352171,2,7,none,top,396,78,415,#2F4F4F
50352171,2,8,none,top,316,91,506,#2F4F4F
50352171,2,9,none,top,315,82,588,#2F4F4F
50352171,2,10,none,top,331,96,684,#2F4F4F
50352171,2,11,none,top,311,94,778,#2F4F4F
50352171,2,12,none,top,339,97,875,#2F4F4F
50352171,2,13,none,top,383,94,969,#2F4F4F
50352171,2,14,none,top,292,84,1053,#2F4F4F
50352171,2,15,none,top,490,80,1133,#2F4F4F
50352171,2,16,bottom,bottom,435,19,1152,#2F4F4F
50352171,2,17,bottom,top,319,96,1248,#2F4F4F
50352171,2,18,bottom,top,434,93,1341,#2F4F4F
50352171,2,19,bottom,top,351,89,1430,#2F4F4F
50352171,2,20,bottom,top,333,97,1527,#2F4F4F
50352171,2,21,bottom,top,319,90,1617,#2F4F4F
50352171,2,22,bottom,top,363,82,1699,#2F4F4F
50352171,2,23,bottom,top,332,93,1792,#2F4F4F
50352171,2,24,bottom,right,324,13,1805,#2F4F4F
50352171,2,25,bottom,left,282,23,1828,#2F4F4F
50352171,2,26,bottom,bottom,374,18,1846,#2F4F4F
50352171,2,27,bottom,top,344,97,1943,#2F4F4F
50352171,2,28,bottom,top,436,76,2019,#2F4F4F
50352171,2,29,bottom,top,1946,79,2098,#2F4F4F
50352171,2,30,bottom,top,414,69,2167,#2F4F4F
50352171,3,1,none,top,2,64,64,#FFFF00
50352171,3,2,none,left,250,52,116,#FFFF00
50352171,3,3,none,bottom,45,19,135,#FFFF00
50352171,3,4,none,right,209,22,157,#FFFF00
50352171,3,5,none,top,582,76,233,#FFFF00
50352171,3,6,none,top,431,71,304,#FFFF00
50352171,3,7,none,top,492,51,355,#FFFF00
50352171,3,8,none,top,467,46,401,#FFFF00
50352171,3,9,none,left,370,37,438,#FFFF00
50352171,3,10,none,bottom,346,33,471,#FFFF00
50352171,3,11,none,right,221,25,496,#FFFF00
50352171,3,12,none,top,447,45,541,#FFFF00
50352171,3,13,none,top,393,63,604,#FFFF00
50352171,3,14,none,top,331,85,689,#FFFF00
50352171,3,15,none,top,405,72,761,#FFFF00
50352171,3,16,none,top,1160,86,847,#FFFF00
50352171,3,17,none,top,360,94,941,#FFFF00
50352171,3,18,none,top,409,99,1040,#FFFF00
50352171,3,19,none,top,318,75,1115,#FFFF00
50352171,3,20,none,top,412,69,1184,#FFFF00
50352171,3,21,right,right,401,16,1200,#FFFF00
50352171,3,22,right,bottom,142,20,1220,#FFFF00
50352171,3,23,right,left,396,18,1238,#FFFF00
50352171,3,24,right,top,386,93,1331,#FFFF00
50352171,3,25,right,top,409,87,1418,#FFFF00
50352171,3,26,right,top,412,89,1507,#FFFF00
50352171,3,27,right,top,593,100,1607,#FFFF00
50352171,3,28,right,top,362,93,1700,#FFFF00
50352171,3,29,right,top,410,95,1795,#FFFF00
50352171,3,30,right,top,330,90,1885,#FFFF00
50427708,1,1,none,top,5219,24,24,#0000CD
50427708,1,2,none,right,1214,66,90,#0000CD
50427708,1,3,none,bottom,883,98,188,#0000CD
50427708,1,4,none,bottom,975,92,280,#0000CD
50427708,1,5,none,bottom,900,100,380,#0000CD
50427708,1,6,none,bottom,805,83,463,#0000CD
50427708,1,7,none,bottom,41,93,556,#0000CD
50427708,1,8,none,bottom,930,88,644,#0000CD
50427708,1,9,none,left,673,18,662,#0000CD
50427708,1,10,none,bottom,2698,90,752,#0000CD
50427708,1,11,none,bottom,596,92,844,#0000CD
50427708,1,12,none,bottom,246,84,928,#0000CD
50427708,1,13,none,bottom,1724,96,1024,#0000CD
50427708,1,14,none,bottom,166,92,1116,#0000CD
50427708,1,15,none,bottom,1603,96,1212,#0000CD
50427708,1,16,none,bottom,708,91,1303,#0000CD
50427708,1,17,none,bottom,868,95,1398,#0000CD
50427708,1,18,none,bottom,970,87,1485,#0000CD
50427708,1,19,none,bottom,1202,92,1577,#0000CD
50427708,1,20,none,bottom,1249,88,1665,#0000CD
50427708,1,21,none,bottom,1219,87,1752,#0000CD
50427708,1,22,none,bottom,868,62,1814,#0000CD
50427708,1,23,top,top,3256,10,1824,#0000CD
50427708,1,24,top,bottom,1380,68,1892,#0000CD
50427708,1,25,top,bottom,791,70,1962,#0000CD
50427708,1,26,top,bottom,568,68,2030,#0000CD
50427708,1,27,top,right,714,31,2061,#0000CD
50427708,1,28,top,bottom,223,61,2122,#0000CD
50427708,1,29,top,bottom,1471,58,2180,#0000CD
50427708,1,30,top,bottom,3789,54,2234,#0000CD
50427708,2,1,none,bottom,0,58,58,#FFFF00
50427708,2,2,none,left,958,97,155,#FFFF00
50427708,2,3,none,left,569,98,253,#FFFF00
50427708,2,4,none,left,643,98,351,#FFFF00
50427708,2,5,none,left,1025,93,444,#FFFF00
50427708,2,6,none,left,1754,89,533,#FFFF00
50427708,2,7,none,left,689,96,629,#FFFF00
50427708,2,8,none,left,13,93,722,#FFFF00
50427708,2,9,none,left,871,84,806,#FFFF00
50427708,2,10,none,left,1580,81,887,#FFFF00
50427708,2,11,none,left,895,85,972,#FFFF00
50427708,2,12,none,left,2397,89,1061,#FFFF00
50427708,2,13,none,left,503,85,1146,#FFFF00
50427708,2,14,none,left,682,90,1236,#FFFF00
50427708,2,15,none,left,518,93,1329,#FFFF00
50427708,2,16,none,left,876,70,1399,#FFFF00
50427708,2,17,none,left,1129,66,1465,#FFFF00
50427708,2,18,none,top,752,65,1530,#FFFF00
50427708,2,19,none,top,835,66,1596,#FFFF00
50427708,2,20,none,left,699,68,1664,#FFFF00
50427708,2,21,none,right,720,48,1712,#FFFF00
50427708,2,22,none,bottom,136,46,1758,#FFFF00
50427708,2,23,none,left,1556,65,1823,#FFFF00
50427708,2,24,bottom,top,569,56,1879,#FFFF00
50427708,2,25,bottom,left,1701,67,1946,#FFFF00
50427708,2,26,bottom,left,1138,70,2016,#FFFF00
50427708,2,27,bottom,left,862,74,2090,#FFFF00
50427708,2,28,bottom,left,1453,64,2154,#FFFF00
50427708,2,29,bottom,left,600,66,2220,#FFFF00
50427708,2,30,bottom,bottom,440,58,2278,#FFFF00
50427708,3,1,none,bottom,0,42,42,#2F4F4F
50427708,3,2,none,left,1082,76,118,#2F4F4F
50427708,3,3,none,left,1186,73,191,#2F4F4F
50427708,3,4,none,top,781,12,203,#2F4F4F
