ID,block,trial,whichFilled,choice,responseTime,pointsWon,blockWinnings,tagText
67310039,2,25,top,bottom,301,61,1520,good
67310039,2,26,top,left,252,80,1600,good
67310039,2,27,top,left,619,88,1688,good
67310039,2,28,top,left,1213,87,1775,good
67310039,2,29,top,left,444,91,1866,good
67310039,2,30,top,left,625,93,1959,good
67310039,3,1,none,bottom,0,53,53,good
67310039,3,2,none,right,437,74,127,good
67310039,3,3,none,left,230,92,219,good
67310039,3,4,none,left,430,93,312,good
67310039,3,5,none,left,1047,75,387,good
67310039,3,6,none,left,567,72,459,good
67310039,3,7,none,left,749,81,540,good
67310039,3,8,none,left,143,68,608,good
67310039,3,9,none,left,1799,69,677,good
67310039,3,10,none,left,670,63,740,good
67310039,3,11,none,left,581,63,803,good
67310039,3,12,right,left,655,52,855,good
67310039,3,13,right,bottom,413,21,876,good
67310039,3,14,right,left,580,64,940,good
67310039,3,15,right,left,2220,59,999,good
67310039,3,16,right,left,1180,62,1061,good
67310039,3,17,right,left,2003,63,1124,good
67310039,3,18,right,left,2511,63,1187,good
67310039,3,19,right,left,2562,62,1249,good
67310039,3,20,right,left,2277,61,1310,good
67310039,3,21,right,left,2356,56,1366,good
67310039,3,22,right,left,316,51,1417,good
67310039,3,23,right,bottom,344,22,1439,good
67310039,3,24,right,top,81,28,1467,good
67310039,3,25,right,right,28,43,1510,good
67310039,3,26,right,left,420,33,1543,good
67310039,3,27,right,left,628,23,1566,good
67310039,3,28,right,right,181,40,1606,good
67310039,3,29,right,right,347,35,1641,good
67310039,3,30,right,right,435,37,1678,good
67949101,1,1,none,top,3525,39,39,???
67949101,1,2,none,right,317,40,79,???
67949101,1,3,none,bottom,72,39,118,???
67949101,1,4,none,left,55,44,162,???
67949101,1,5,none,top,383,39,201,???
67949101,1,6,none,right,73,53,254,???
67949101,1,7,none,bottom,304,3,257,???
67949101,1,8,none,right,87,69,326,???
67949101,1,9,none,right,63,78,404,???
67949101,1,10,none,right,133,68,472,???
67949101,1,11,none,right,68,46,518,???
67949101,1,12,top,top,32,58,576,???
67949101,1,13,top,top,951,51,627,???
67949101,1,14,top,top,1444,82,709,???
67949101,1,15,top,top,187,77,786,???
67949101,1,16,top,top,380,89,875,???
67949101,1,17,top,top,53,79,954,???
67949101,1,18,top,top,427,74,1028,???
67949101,1,19,top,top,60,72,1100,???
67949101,1,20,top,top,301,74,1174,???
67949101,1,21,top,top,22,81,1255,???
67949101,1,22,top,top,149,78,1333,???
67949101,1,23,top,top,58,75,1408,???
67949101,1,24,top,top,196,65,1473,???
67949101,1,25,top,left,94,34,1507,???
67949101,1,26,top,right,333,56,1563,???
67949101,1,27,top,top,75,71,1634,???
67949101,1,28,top,top,395,72,1706,???
67949101,1,29,top,top,116,77,1783,???
67949101,1,30,top,top,44,83,1866,???
67949101,2,1,none,right,12,74,74,???
67949101,2,2,none,right,280,63,137,???
67949101,2,3,none,bottom,100,85,222,???
67949101,2,4,none,bottom,109,71,293,???
67949101,2,5,none,bottom,142,59,352,???
67949101,2,6,none,left,63,91,443,???
67949101,2,7,none,left,33,88,531,???
67949101,2,8,none,left,77,98,629,???
67949101,2,9,none,left,144,84,713,???
67949101,2,10,none,left,45,82,795,???
67949101,2,11,none,left,215,88,883,???
67949101,2,12,none,left,104,81,964,???
67949101,2,13,none,left,169,81,1045,???
67949101,2,14,none,left,113,76,1121,???
67949101,2,15,none,left,111,99,1220,???
67949101,2,16,none,left,130,99,1319,???
67949101,2,17,none,left,163,88,1407,???
67949101,2,18,none,left,112,98,1505,???
67949101,2,19,top,left,297,87,1592,???
67949101,2,20,top,left,44,95,1687,???
67949101,2,21,top,left,155,91,1778,???
67949101,2,22,top,left,188,98,1876,???
67949101,2,23,top,left,61,94,1970,???
67949101,2,24,top,left,150,79,2049,???
67949101,2,25,top,left,88,84,2133,???
67949101,2,26,top,left,115,82,2215,???
67949101,2,27,top,left,30,73,2288,???
67949101,2,28,top,left,57,66,2354,???
67949101,2,29,top,top,56,83,2437,???
67949101,2,30,top,top,92,76,2513,???
67949101,3,1,none,bottom,0,79,79,???
67949101,3,2,none,bottom,17,89,168,???
67949101,3,3,none,bottom,197,85,253,???
67949101,3,4,none,bottom,117,89,342,???
67949101,3,5,none,bottom,191,81,423,???
67949101,3,6,none,bottom,141,73,496,???
67949101,3,7,none,bottom,90,71,567,???
67949101,3,8,none,bottom,70,72,639,???
67949101,3,9,none,bottom,51,69,708,???
67949101,3,10,none,left,79,90,798,???
67949101,3,11,none,left,46,71,869,???
67949101,3,12,none,left,131,70,939,???
67949101,3,13,none,left,176,70,1009,???
67949101,3,14,none,bottom,186,55,1064,???
67949101,3,15,none,left,22,75,1139,???
67949101,3,16,none,top,157,76,1215,???
67949101,3,17,none,top,209,77,1292,???
67949101,3,18,none,top,184,75,1367,???
67949101,3,19,none,right,468,72,1439,???
67949101,3,20,bottom,top,194,97,1536,???
67949101,3,21,bottom,top,87,88,1624,???
67949101,3,22,bottom,top,62,86,1710,???
67949101,3,23,bottom,top,28,88,1798,???
67949101,3,24,bottom,top,58,85,1883,???
67949101,3,25,bottom,bottom,381,62,1945,???
67949101,3,26,bottom,top,92,89,2034,???
67949101,3,27,bottom,top,252,80,2114,???
67949101,3,28,bottom,top,151,73,2187,???
67949101,3,29,bottom,right,46,82,2269,???
67949101,3,30,bottom,right,29,77,2346,???
68261245,1,1,none,left,1914,28,28,???
68261245,1,2,none,top,653,14,42,???
68261245,1,3,none,right,485,11,53,???
68261245,1,4,none,bottom,393,12,65,???
68261245,1,5,none,left,93,46,111,???
68261245,1,6,none,right,146,11,122,???
68261245,1,7,none,top,282,6,128,???
68261245,1,8,none,bottom,705,16,144,???
68261245,1,9,none,left,399,20,164,???
68261245,1,10,none,right,518,7,171,???
68261245,1,11,bottom,bottom,126,4,175,???
68261245,1,12,bottom,left,2923,35,210,???
68261245,1,13,bottom,bottom,416,1,211,???
68261245,1,14,bottom,top,638,6,217,???
68261245,1,15,bottom,left,444,47,264,???
68261245,1,16,bottom,left,319,57,321,???
68261245,1,17,bottom,left,466,61,382,???
68261245,1,18,bottom,bottom,418,51,433,???
68261245,1,19,bottom,bottom,540,53,486,???
68261245,1,20,bottom,bottom,437,50,536,???
68261245,1,21,bottom,bottom,380,58,594,???
68261245,1,22,bottom,bottom,354,62,656,???
68261245,1,23,bottom,bottom,351,43,699,???
68261245,1,24,bottom,bottom,265,37,736,???
68261245,1,25,bottom,bottom,421,40,776,???
68261245,1,26,bottom,bottom,513,48,824,???
68261245,1,27,bottom,left,424,63,887,???
68261245,1,28,bottom,left,415,65,952,???
68261245,1,29,bottom,left,2038,79,1031,???
68261245,1,30,bottom,left,469,76,1107,???
68261245,2,1,none,right,1,62,62,???
68261245,2,2,none,right,650,74,136,???
68261245,2,3,none,right,679,72,208,???
68261245,2,4,none,left,68,47,255,???
68261245,2,5,none,top,121,35,290,???
68261245,2,6,none,bottom,185,89,379,???
68261245,2,7,none,bottom,347,88,467,???
68261245,2,8,none,bottom,345,87,554,???
68261245,2,9,none,bottom,550,92,646,???
68261245,2,10,none,bottom,486,97,743,???
68261245,2,11,none,bottom,539,98,841,???
68261245,2,12,none,bottom,573,87,928,???
68261245,2,13,none,bottom,831,78,1006,???
68261245,2,14,none,left,301,6,1012,???
68261245,2,15,none,bottom,166,78,1090,???
68261245,2,16,none,right,397,17,1107,???
68261245,2,17,none,top,379,8,1115,???
68261245,2,18,right,right,286,18,1133,???
68261245,2,19,right,bottom,201,60,1193,???
68261245,2,20,right,bottom,191,45,1238,???
68261245,2,21,right,left,244,35,1273,???
68261245,2,22,right,top,224,24,1297,???
68261245,2,23,right,right,342,7,1304,???
68261245,2,24,right,right,426,7,1311,???
68261245,2,25,right,bottom,227,23,1334,???
68261245,2,26,right,top,404,57,1391,???
68261245,2,27,right,left,76,33,1424,???
68261245,2,28,right,top,38,39,1463,???
68261245,2,29,right,right,278,3,1466,???
68261245,2,30,right,top,116,36,1502,???
68261245,3,1,none,bottom,0,81,81,???
68261245,3,2,none,bottom,1552,83,164,???
68261245,3,3,none,bottom,1350,78,242,???
68261245,3,4,none,top,270,58,300,???
68261245,3,5,none,bottom,1588,62,362,???
68261245,3,6,none,top,68,85,447,???
68261245,3,7,none,right,265,42,489,???
68261245,3,8,none,left,452,55,544,???
68261245,3,9,none,top,467,86,630,???
68261245,3,10,none,top,521,96,726,???
68261245,3,11,none,top,1401,78,804,???
68261245,3,12,none,top,423,76,880,???
68261245,3,13,none,top,1346,68,948,???
68261245,3,14,none,top,122,72,1020,???
68261245,3,15,none,left,320,36,1056,???
68261245,3,16,none,right,390,73,1129,???
68261245,3,17,none,bottom,209,57,1186,???
68261245,3,18,none,top,491,74,1260,???
68261245,3,19,right,right,277,67,1327,???
68261245,3,20,right,top,261,91,1418,???
68261245,3,21,right,top,864,92,1510,???
68261245,3,22,right,top,604,91,1601,???
68261245,3,23,right,top,499,86,1687,???
68261245,3,24,right,top,454,91,1778,???
68261245,3,25,right,top,424,95,1873,???
68261245,3,26,right,top,229,98,1971,???
68261245,3,27,right,top,161,90,2061,???
68261245,3,28,right,top,392,98,2159,???
68261245,3,29,right,right,415,80,2239,???
68261245,3,30,right,top,380,98,2337,???
68556002,1,1,none,right,79441,9,9,good
68556002,1,2,none,left,1156,69,78,good
68556002,1,3,none,left,396,66,144,good
68556002,1,4,none,top,291,70,214,good
68556002,1,5,none,bottom,342,43,257,good
68556002,1,6,none,bottom,273,29,286,good
68556002,1,7,none,right,267,10,296,good
68556002,1,8,none,top,98,52,348,good
68556002,1,9,none,top,70,49,397,good
68556002,1,10,none,right,1019,14,411,good
68556002,1,11,none,bottom,60,35,446,good
68556002,1,12,none,left,56,77,523,good
68556002,1,13,none,left,54,89,612,good
68556002,1,14,none,left,150,86,698,good
68556002,1,15,none,left,371,89,787,good
68556002,1,16,none,left,166,66,853,good
68556002,1,17,none,left,345,66,919,good
68556002,1,18,none,top,29,6,925,good
68556002,1,19,none,left,51,53,978,good
68556002,1,20,none,bottom,390,51,1029,good
68556002,1,21,top,top,835,3,1032,good
68556002,1,22,top,right,233,14,1046,good
68556002,1,23,top,bottom,139,30,1076,good
68556002,1,24,top,left,300,62,1138,good
68556002,1,25,top,left,108,64,1202,good
68556002,1,26,top,left,0,58,1260,good
68556002,1,27,top,left,321,63,1323,good
68556002,1,28,top,left,217,51,1374,good
68556002,1,29,top,left,715,46,1420,good
68556002,1,30,top,left,726,42,1462,good
68556002,2,1,none,left,15,24,24,good
68556002,2,2,none,top,337,97,121,good
68556002,2,3,none,top,250,89,210,good
68556002,2,4,none,right,291,16,226,good
68556002,2,5,none,bottom,366,0,226,good
68556002,2,6,none,top,292,96,322,good
68556002,2,7,none,top,263,90,412,good
68556002,2,8,none,top,259,95,507,good
68556002,2,9,none,top,29,92,599,good
68556002,2,10,none,top,345,89,688,good
68556002,2,11,none,top,216,77,765,good
68556002,2,12,none,top,268,82,847,good
68556002,2,13,none,top,345,80,927,good
68556002,2,14,none,top,373,60,987,good
68556002,2,15,none,top,523,64,1051,good
68556002,2,16,right,top,765,74,1125,good
68556002,2,17,right,right,83,63,1188,good
68556002,2,18,right,right,360,76,1264,good
68556002,2,19,right,right,253,76,1340,good
68556002,2,20,right,right,283,93,1433,good
68556002,2,21,right,right,257,89,1522,good
68556002,2,22,right,right,4,90,1612,good
68556002,2,23,right,right,60,82,1694,good
68556002,2,24,right,right,966,69,1763,good
68556002,2,25,right,top,64,58,1821,good
68556002,2,26,right,right,130,31,1852,good
68556002,2,27,right,top,111,33,1885,good
68556002,2,28,right,left,378,52,1937,good
68556002,2,29,right,left,392,40,1977,good
68556002,2,30,right,bottom,613,12,1989,good
68556002,3,1,none,bottom,0,9,9,good
68556002,3,2,none,left,263,34,43,good
68556002,3,3,none,right,496,31,74,good
68556002,3,4,none,top,1671,2,76,good
68556002,3,5,none,bottom,90,17,93,good
68556002,3,6,none,left,134,45,138,good
68556002,3,7,none,left,39,27,165,good
68556002,3,8,none,left,413,41,206,good
68556002,3,9,none,right,254,52,258,good
68556002,3,10,none,right,239,51,309,good
68556002,3,11,none,right,205,33,342,good
68556002,3,12,none,left,166,27,369,good
68556002,3,13,none,top,145,6,375,good
68556002,3,14,none,bottom,212,46,421,good
68556002,3,15,none,bottom,560,55,476,good
68556002,3,16,none,bottom,353,47,523,good
68556002,3,17,none,bottom,295,48,571,good
68556002,3,18,top,top,255,18,589,good
68556002,3,19,top,bottom,122,38,627,good
68556002,3,20,top,bottom,257,24,651,good
68556002,3,21,top,right,17,40,691,good
68556002,3,22,top,right,55,25,716,good
68556002,3,23,top,left,274,50,766,good
68556002,3,24,top,left,273,43,809,good
68556002,3,25,top,left,319,32,841,good
68556002,3,26,top,left,709,28,869,good
68556002,3,27,top,top,201,17,886,good
68556002,3,28,top,left,84,43,929,good
68556002,3,29,top,right,246,33,962,good
68556002,3,30,top,left,217,50,1012,good
69497431,1,1,none,top,1623,48,48,good
69497431,1,2,none,bottom,427,41,89,good
69497431,1,3,none,right,437,78,167,good
69497431,1,4,none,left,324,43,210,good
69497431,1,5,none,right,286,73,283,good
69497431,1,6,none,right,276,82,365,good
69497431,1,7,none,right,309,74,439,good
69497431,1,8,none,right,85,63,502,good
69497431,1,9,none,right,108,73,575,good
69497431,1,10,none,right,85,77,652,good
69497431,1,11,none,right,20,92,744,good
69497431,1,12,none,right,138,93,837,good
69497431,1,13,none,right,12,98,935,good
69497431,1,14,bottom,right,90,90,1025,good
69497431,1,15,bottom,bottom,692,18,1043,good
69497431,1,16,bottom,right,589,100,1143,good
69497431,1,17,bottom,right,1217,93,1236,good
69497431,1,18,bottom,right,1038,97,1333,good
69497431,1,19,bottom,right,68859,99,1432,good
69497431,1,20,bottom,right,277,100,1532,good
69497431,1,21,bottom,right,29,82,1614,good
69497431,1,22,bottom,right,108,84,1698,good
69497431,1,23,bottom,right,51,83,1781,good
69497431,1,24,bottom,right,118,94,1875,good
69497431,1,25,bottom,right,141,100,1975,good
69497431,1,26,bottom,right,12,83,2058,good
69497431,1,27,bottom,right,92,87,2145,good
69497431,1,28,bottom,right,134,93,2238,good
69497431,1,29,bottom,right,21,92,2330,good
69497431,1,30,bottom,right,962,86,2416,good
69497431,2,1,none,bottom,0,88,88,good
69497431,2,2,none,bottom,740,79,167,good
69497431,2,3,none,bottom,75,71,238,good
69497431,2,4,none,bottom,159,78,316,good
69497431,2,5,none,bottom,150,83,399,good
69497431,2,6,none,top,410,75,474,good
69497431,2,7,none,left,183,35,509,good
69497431,2,8,none,right,112,77,586,good
69497431,2,9,none,bottom,96,73,659,good
69497431,2,10,none,right,122,80,739,good
69497431,2,11,none,right,138,63,802,good
69497431,2,12,none,right,16,55,857,good
69497431,2,13,none,bottom,116,99,956,good
69497431,2,14,none,bottom,7,90,1046,good
69497431,2,15,top,bottom,9172,81,1127,good
69497431,2,16,top,bottom,521,94,1221,good
69497431,2,17,top,bottom,629,72,1293,good
69497431,2,18,top,bottom,1556,79,1372,good
69497431,2,19,top,bottom,3028,68,1440,good
69497431,2,20,top,bottom,28692,79,1519,good
69497431,2,21,top,bottom,2,72,1591,good
69497431,2,22,top,bottom,76,82,1673,good
69497431,2,23,top,bottom,97,93,1766,good
69497431,2,24,top,bottom,88,95,1861,good
69497431,2,25,top,bottom,45,91,1952,good
69497431,2,26,top,bottom,81,87,2039,good
69497431,2,27,top,bottom,21,93,2132,good
69497431,2,28,top,bottom,119,89,2221,good
69497431,2,29,top,bottom,140,83,2304,good
69497431,2,30,top,bottom,87,81,2385,good
69497431,3,1,none,top,0,22,22,good
69497431,3,2,none,left,78,43,65,good
69497431,3,3,none,right,356,62,127,good
69497431,3,4,none,bottom,92,16,143,good
69497431,3,5,none,right,38,61,204,good
69497431,3,6,none,right,157,56,260,good
69497431,3,7,none,right,142,51,311,good
69497431,3,8,none,left,483,44,355,good
69497431,3,9,none,top,373,73,428,good
69497431,3,10,none,top,148,67,495,good
69497431,3,11,none,top,42,62,557,good
69497431,3,12,none,top,390,55,612,good
69497431,3,13,none,top,64967,46,658,good
69497431,3,14,none,top,285,37,695,good
69497431,3,15,none,bottom,141,37,732,good
69497431,3,16,none,left,371,75,807,good
69497431,3,17,none,left,118,67,874,good
69497431,3,18,none,left,75,61,935,good
69497431,3,19,none,left,92,57,992,good
69497431,3,20,none,left,29,62,1054,good
69497431,3,21,none,left,166,55,1109,good
69497431,3,22,none,right,125,100,1209,good
69497431,3,23,top,right,185,96,1305,good
69497431,3,24,top,right,102,97,1402,good
69497431,3,25,top,right,85,88,1490,good
69497431,3,26,top,right,52,96,1586,good
69497431,3,27,top,right,15,80,1666,good
69497431,3,28,top,right,151,98,1764,good
69497431,3,29,top,right,164,97,1861,good
69497431,3,30,top,right,146,90,1951,good
69617004,1,1,none,top,6604,1,1,???
69617004,1,2,none,right,1455,30,31,???
69617004,1,3,none,bottom,1228,71,102,???
69617004,1,4,none,left,943,85,187,???
69617004,1,5,none,left,2019,86,273,???
69617004,1,6,none,left,669,95,368,???
69617004,1,7,none,left,1465,98,466,???
69617004,1,8,none,left,498,96,562,???
69617004,1,9,none,left,751,84,646,???
69617004,1,10,none,left,426,84,730,???
69617004,1,11,none,left,490,84,814,???
69617004,1,12,none,left,932,95,909,???
69617004,1,13,bottom,bottom,1808,42,951,???
69617004,1,14,bottom,bottom,1737,38,989,???
69617004,1,15,bottom,left,1540,92,1081,???
69617004,1,16,bottom,right,1407,7,1088,???
69617004,1,17,bottom,bottom,7720,43,1131,???
69617004,1,18,bottom,bottom,1355,35,1166,???
69617004,1,19,bottom,bottom,654,47,1213,???
69617004,1,20,bottom,bottom,356,43,1256,???
69617004,1,21,bottom,bottom,1494,42,1298,???
69617004,1,22,bottom,left,1612,68,1366,???
69617004,1,23,bottom,bottom,1871,22,1388,???
69617004,1,24,bottom,bottom,8698,38,1426,???
69617004,1,25,bottom,bottom,892,33,1459,???
69617004,1,26,bottom,left,207,67,1526,???
69617004,1,27,bottom,left,422,68,1594,???
69617004,1,28,bottom,bottom,5298,25,1619,???
69617004,1,29,bottom,left,15849,81,1700,???
69617004,1,30,bottom,bottom,3976,29,1729,???
69617004,2,1,none,right,1,11,11,???
69617004,2,2,none,bottom,445,95,106,???
69617004,2,3,none,bottom,32874,85,191,???
69617004,2,4,none,bottom,2492,76,267,???
69617004,2,5,none,bottom,581,87,354,???
69617004,2,6,none,bottom,1390,85,439,???
69617004,2,7,none,bottom,305,80,519,???
69617004,2,8,none,right,7787,23,542,???
69617004,2,9,none,left,525,93,635,???
69617004,2,10,none,bottom,4233,74,709,???
69617004,2,11,none,bottom,76907,96,805,???
69617004,2,12,none,bottom,479,93,898,???
69617004,2,13,none,bottom,1575,88,986,???
69617004,2,14,none,bottom,385,77,1063,???
69617004,2,15,none,bottom,895,62,1125,???
69617004,2,16,right,bottom,686,65,1190,???
69617004,2,17,right,bottom,25,68,1258,???
69617004,2,18,right,right,168,38,1296,???
69617004,2,19,right,bottom,1398,59,1355,???
69617004,2,20,right,right,1726,24,1379,???
69617004,2,21,right,right,608,31,1410,???
69617004,2,22,right,right,1862,21,1431,???
69617004,2,23,right,right,13713,17,1448,???
69617004,2,24,right,right,13903,16,1464,???
69617004,2,25,right,bottom,421,84,1548,???
69617004,2,26,right,bottom,2955,75,1623,???
69617004,2,27,right,bottom,22,79,1702,???
69617004,2,28,right,left,3686,56,1758,???
69617004,2,29,right,bottom,345,86,1844,???
69617004,2,30,right,top,882,93,1937,???
69617004,3,1,none,top,0,68,68,???
69617004,3,2,none,left,9,64,132,???
69617004,3,3,none,bottom,18702,97,229,???
69617004,3,4,none,bottom,1760,96,325,???
69617004,3,5,none,bottom,1844,94,419,???
69617004,3,6,none,top,3020,92,511,???
69617004,3,7,none,bottom,537,94,605,???
69617004,3,8,none,bottom,1220,87,692,???
69617004,3,9,none,top,3087,86,778,???
69617004,3,10,none,bottom,1660,87,865,???
69617004,3,11,none,top,2196,74,939,???
69617004,3,12,none,left,286,69,1008,???
69617004,3,13,none,bottom,482,98,1106,???
69617004,3,14,none,bottom,434,95,1201,???
69617004,3,15,none,bottom,532,95,1296,???
69617004,3,16,none,bottom,1187,86,1382,???
69617004,3,17,none,bottom,3086,89,1471,???
69617004,3,18,none,bottom,3445,85,1556,???
69617004,3,19,none,bottom,635,72,1628,???
69617004,3,20,none,bottom,22,69,1697,???
69617004,3,21,top,top,384,84,1781,???
69617004,3,22,top,top,94,92,1873,???
69617004,3,23,top,top,1016,99,1972,???
69617004,3,24,top,top,784,87,2059,???
69617004,3,25,top,bottom,2070,36,2095,???
69617004,3,26,top,right,73,41,2136,???
69617004,3,27,top,left,20,88,2224,???
69617004,3,28,top,top,548,82,2306,???
69617004,3,29,top,top,2442,94,2400,???
69617004,3,30,top,top,2356,98,2498,???
70147229,1,1,none,top,2511,20,20,???
70147229,1,2,none,bottom,483,3,23,???
70147229,1,3,none,left,493,20,43,???
